# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Likelihood: using covariance and differences between data vectors in ell-bins
#         # Sky Fraction (fsky): 0.43
#         # Redshift Binning: 5 source bins and 5 lense bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max: 5000.0
#         #   - total l_bins: 20
#         #   - cut in l_max (WL): [3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]
#         #   - cut in l_max (GC, XC): [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
#         #
#             
#             # Data Model:
#             #   - Nonlinear Power Spectrum: f(R): ReACT (6)
#             #   - Galaxy Bias Model: b1 constant within bins (0)
#             #   - Intrinsic Alignments: zNLA (0)
#             #   - Baryon Model: no baryons (0)
#             #   - Cross Correlation sqrt(Baryonic Supression): False 
#             #   - Parameters: 
#             
#             #       - Omega_m: 0.31966
#             #       - Omega_b: 0.04971747
#             #       - h: 0.6688
#             #       - log10As: 3.04070563
#             #       - ns: 0.9626
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10f_R0: -5
#             #       - a1_IA: 1.72
#             #       - eta1_IA: -0.41
#             #       - beta_IA: 0.0
#             #       - b1_1: 1.562362
#             #       - b1_2: 1.732963
#             #       - b1_3: 1.913252
#             #       - b1_4: 2.100644
#             #       - b1_5: 2.29321
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.0222382981843968
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31966
#             #       - Omega_c: 0.26994253
#             #       - fb: 0.15553234686854783
#             #       - As: 2.0919999807604575e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: mu-Sigma: ReACT (4)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Cross Correlation sqrt(Baryonic Supression): False 
#         #   - Photo-z Error Model: no photo-z error (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.28,0.36]
#            #       - Ombh2: N(0.0222383,0.00038)
#            #       - h: [0.61,0.73]
#            #       - log10As: [2.833213,3.218875]
#            #       - ns: N(0.9626,0.004)
#            #       - mu0: [-1.5,1.5]
#            #       - sigma0: 0.0
#            #       - q1: [-2.0,2.0]
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - gamma0: 0.8
#            #       - gamma1: 0.0
#            #       - q1_gamma: 0.0
#            #       - log10Omega_rc: -0.60205999132
#            #       - log10f_R0: -5.0
#            #       - a1_IA: [0.0,12.1]
#            #       - eta1_IA: [-7.0,6.17]
#            #       - beta_IA: 0.0
#            #       - b1_1: 1.562362
#            #       - b1_2: 1.732963
#            #       - b1_3: 1.913252
#            #       - b1_4: 2.100644
#            #       - b1_5: 2.29321
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns          mu0          q1          a1_IA          eta1_IA        log_w   log_l
3.047916017154589929e-01 2.221375392279522840e-02 7.265611691399758154e-01 2.873295896267849869e+00 9.584649222398001767e-01 4.665849195228588542e-01 1.973896171783488196e+00 1.796515775125281600e+00 -4.465397890704876360e-01 -9.069103957925037207e+00 -6.114662485504946510e+00
3.014521654351658420e-01 2.186754728474559623e-02 7.144549014520515939e-01 2.924422737843746400e+00 9.637491405670134403e-01 6.166739198407085176e-01 1.920360061153266962e+00 1.739923741841778559e+00 -4.107892696367931862e-01 -8.940103795549688925e+00 -5.985662323129593787e+00
3.029839761123596653e-01 2.211753480051296614e-02 7.224666910270347575e-01 2.896900155907598418e+00 9.633662411408877579e-01 5.171923289969062587e-01 1.515907311944963531e+00 1.736961375119550066e+00 -3.558181800848920773e-01 -9.227640349894365102e+00 -6.273198877474273516e+00
3.105113361970435748e-01 2.242613809370189171e-02 7.042700401366086549e-01 2.944565702803678242e+00 9.642560818001845169e-01 4.224950152794524350e-01 1.529858376275717191e+00 1.763850579176996725e+00 -4.444131960659225555e-01 -8.404602724214868203e+00 -5.450161251794772177e+00
3.091744848120386302e-01 2.144349411158322574e-02 7.146013359598747394e-01 2.882332491021682319e+00 9.624879218067952102e-01 3.746955377080261052e-01 1.906106632232082099e+00 1.784069025053294455e+00 -4.722482184698719720e-01 -9.435586475900215930e+00 -6.481145003480119904e+00
2.995745327745429898e-01 2.204658692394865019e-02 7.187323441583588490e-01 2.954818483060589696e+00 9.627866249362680984e-01 4.109546363900256072e-01 1.944124180859165829e+00 1.767378878288758504e+00 -4.656488455952469963e-01 -9.769352967775859042e+00 -6.814911495355767457e+00
3.002430759984976438e-01 2.256774169547261233e-02 7.136590177920454359e-01 2.955561756862936651e+00 9.665580308204174687e-01 5.962645332006957233e-01 1.344929719735485474e+00 1.745888448479479438e+00 -4.332191279211574653e-01 -8.641489016005650114e+00 -5.687047543585556753e+00
3.068919708217424103e-01 2.190445141986939112e-02 7.160747604750596906e-01 2.898515680890453972e+00 9.550692656355718180e-01 4.928309690494083739e-01 1.720297843802857329e+00 1.718260402209576876e+00 -3.207093541196845976e-01 -9.796693466203478806e+00 -6.842251993783387221e+00
3.009171784360022972e-01 2.160970251599011668e-02 7.130114914766756407e-01 2.929426929592669371e+00 9.646888326179600126e-01 6.012291677192633799e-01 1.531715374506428695e+00 1.671140769131245207e+00 -2.856151012673233680e-01 -9.316762320646134299e+00 -6.362320848226040937e+00
3.139032644091427904e-01 2.203640551139384937e-02 7.073417080868289464e-01 2.888153613032232503e+00 9.595890262181412389e-01 4.536693910554656650e-01 1.732799563116496966e+00 1.764203413407814391e+00 -4.637099705753975343e-01 -9.336389163925851165e+00 -6.381947691505758691e+00
3.140741748282579460e-01 2.274030194396575374e-02 7.152575857291123551e-01 2.875167911281643729e+00 9.668443039503543668e-01 3.658531285525257193e-01 1.925835176385980230e+00 1.759593228580037305e+00 -4.463828189837766303e-01 -8.617915503105102459e+00 -5.663474030685009986e+00
3.089150636497673408e-01 2.159942441741190267e-02 7.022664687456471322e-01 2.934211288842812237e+00 9.720599050356049098e-01 4.494852294060329712e-01 1.650870527866750148e+00 1.679588903759403840e+00 -3.150616034394291276e-01 -9.733360991402776108e+00 -6.778919518982681858e+00
3.014159482885612751e-01 2.238837236592169239e-02 7.290427887135556562e-01 2.864358361715490631e+00 9.676365993311876190e-01 5.979869219724944784e-01 1.265198594151809797e+00 1.698660438005768158e+00 -3.537241308771479353e-01 -8.634138955271311033e+00 -5.679697482851218560e+00
2.990042895245917376e-01 2.258101037598743074e-02 7.154828475107440910e-01 2.943424081254081059e+00 9.674751878722868126e-01 6.743032495393963544e-01 1.979814175396648501e+00 1.765983031925154600e+00 -4.239383096907101134e-01 -9.027341339268069476e+00 -6.072899866847974337e+00
3.012440458694374268e-01 2.242454862104321586e-02 7.119920311386394030e-01 2.980000961166940687e+00 9.666965538594418650e-01 4.096277069921434588e-01 1.699190473924507838e+00 1.789658097231367817e+00 -5.033446328552697580e-01 -9.323298563545222351e+00 -6.368857091125127212e+00
3.027625595486192478e-01 2.142808108364908232e-02 7.056853579412900590e-01 2.961759588393949816e+00 9.683040100180142495e-01 4.791209598479750920e-01 1.577709066506307156e+00 1.770844560723399130e+00 -4.516494933584640492e-01 -8.254697807515178454e+00 -5.300256335095085980e+00
3.084466114430667316e-01 2.176655194858551079e-02 7.152664308592832088e-01 2.881210723127243689e+00 9.604836900128352895e-01 4.822115387446692658e-01 1.520175103677957829e+00 1.709614924164883254e+00 -3.875993884482866747e-01 -8.676764406721012790e+00 -5.722322934300916764e+00
3.029241844403723349e-01 2.216315927436980637e-02 7.146024460078675977e-01 2.922095859473299750e+00 9.673228319709633594e-01 5.514730089545629710e-01 1.440270461326708329e+00 1.802253383403903175e+00 -5.407509886666632681e-01 -8.889923383061947959e+00 -5.935481910641855485e+00
3.061226526319182906e-01 2.248691770424481734e-02 7.143013974369901709e-01 2.902436717383756637e+00 9.717322759660962372e-01 5.418951047603450810e-01 1.569017114943322078e+00 1.813544491667789194e+00 -5.402041445067187198e-01 -8.776423851530537945e+00 -5.821982379110446360e+00
3.118732605625090804e-01 2.227312276127206211e-02 7.186061181643951246e-01 2.850174389963130217e+00 9.660884914733692819e-01 4.600442738196921511e-01 1.521780237759685406e+00 1.738826668944700504e+00 -3.279835566354973864e-01 -9.483228422882831410e+00 -6.528786950462736272e+00
3.079634787190521084e-01 2.198601649962326349e-02 7.078364403076293776e-01 2.906039724186459949e+00 9.653877659565531788e-01 5.878915301268738958e-01 1.380409124830191736e+00 1.700572539659521043e+00 -3.363462202964715431e-01 -8.630227414502925853e+00 -5.675785942082832491e+00
3.059651341334804209e-01 2.252079179983331597e-02 7.232325899487022092e-01 2.883763678807247821e+00 9.613016309685058491e-01 5.009990361694969252e-01 1.194570714327233496e+00 1.660012507178737273e+00 -2.433394760388001288e-01 -9.715426968063248125e+00 -6.760985495643154763e+00
3.096422322902366298e-01 2.222520813607722565e-02 7.251398798600567908e-01 2.834161149738842589e+00 9.686771219129228783e-01 4.621029359943982229e-01 1.094740514271249854e+00 1.709275605502191375e+00 -2.930170346775415879e-01 -8.482209301078938779e+00 -5.527767828658844529e+00
2.987480419854322000e-01 2.223795646449844982e-02 7.185548690738761124e-01 2.942491559504541776e+00 9.642999539945021903e-01 5.445046989871045184e-01 1.587483255679783767e+00 1.777228613377407340e+00 -4.354361180657688735e-01 -8.825250812350155627e+00 -5.870809339930059600e+00
3.031105894770999565e-01 2.137155380768518409e-02 7.173737365292617296e-01 2.915875927630584119e+00 9.634014102333761098e-01 4.095385947283127770e-01 1.805092720725833821e+00 1.756047670125903570e+00 -4.643319536945149650e-01 -1.074191448599948728e+01 -7.787473013579397474e+00
3.110657702306561800e-01 2.317519011029355036e-02 7.146323513512181647e-01 2.904444172475142416e+00 9.616943496504997135e-01 4.199135421511126509e-01 1.474122960536560445e+00 1.682872739356036984e+00 -2.839472409612726622e-01 -1.469225652214531408e+01 -1.173781504972522072e+01
2.989166716437885452e-01 2.166977021165443149e-02 7.192923540137576843e-01 2.928832753891378093e+00 9.593818217195900777e-01 5.545100334058949976e-01 1.845274934189212512e+00 1.704795804933825876e+00 -3.418613928169360605e-01 -8.435177504283281280e+00 -5.480736031863186142e+00
2.989013995189468975e-01 2.241453235997766663e-02 7.256676166783964099e-01 2.924099285531021497e+00 9.562557016922688113e-01 5.427038356465216928e-01 1.627428859986973730e+00 1.708266008420642912e+00 -3.267948361808059587e-01 -9.187651371634927955e+00 -6.233209899214831040e+00
3.148395292000936152e-01 2.178034455178074272e-02 7.082639808742476895e-01 2.876595955084901846e+00 9.654371838502979752e-01 3.690836348444936910e-01 1.710487398164002748e+00 1.790330329146757604e+00 -5.110838755514697240e-01 -9.113404287598910969e+00 -6.158962815178814942e+00
3.012670739629027539e-01 2.201279693573825538e-02 7.212530212143972719e-01 2.893549105934209997e+00 9.735355434252604967e-01 5.888674397125885918e-01 1.263127634340421412e+00 1.761006318515382807e+00 -3.726310720149070832e-01 -1.299622544464177309e+01 -1.004178397222167796e+01
3.132164130188419549e-01 2.246692570617074558e-02 7.243483035286910621e-01 2.840813433058954729e+00 9.617568651436109173e-01 3.314592253181325443e-01 1.252956672469855981e+00 1.703616992180631673e+00 -2.995006925484000604e-01 -9.309127099885408541e+00 -6.354685627465314290e+00
3.035156265168253986e-01 2.222018892476316371e-02 7.113150922062354553e-01 2.949189663094571756e+00 9.622868243205413563e-01 4.934032869445534875e-01 1.866867799869977418e+00 1.713118484702737199e+00 -3.255797946619853889e-01 -9.122900868066068369e+00 -6.168459395645976784e+00
3.091552655571424002e-01 2.213828470467953460e-02 7.143377152656722462e-01 2.878524111725289991e+00 9.617459903785068320e-01 5.541343322801752791e-01 1.500584243611896351e+00 1.761865568080616562e+00 -4.008211760016262559e-01 -8.738251077803354860e+00 -5.783809605383259722e+00
3.047332640992740371e-01 2.241900621553336720e-02 7.217075213702390801e-01 2.915002630436782205e+00 9.685297882809893455e-01 3.194700410966078152e-01 1.368483772909871998e+00 1.725407057222216878e+00 -3.518488292395476336e-01 -9.451192100608722058e+00 -6.496750628188628696e+00
3.072438714713077168e-01 2.203225534051391279e-02 7.105976093185566445e-01 2.901281343188606865e+00 9.638796355912430114e-01 5.962698529030125982e-01 1.324328430581636518e+00 1.680634131447491519e+00 -3.069955859314266178e-01 -9.186634974704858791e+00 -6.232193502284763653e+00
3.053407101859287875e-01 2.238686246778176514e-02 7.296705267086898150e-01 2.858018551652687034e+00 9.572883560216141063e-01 5.039212996762265639e-01 1.601388376780875422e+00 1.739498396510097855e+00 -3.842951856026219914e-01 -8.490390472201482908e+00 -5.535948999781392210e+00
3.057128741976303798e-01 2.259372513308266148e-02 7.040822492616717332e-01 2.991376642447043377e+00 9.659212114939587090e-01 3.951920905981252119e-01 1.699931036100102766e+00 1.767245428447644873e+00 -4.637990603760933084e-01 -9.522743588975728812e+00 -6.568302116555637227e+00
3.145050410159924148e-01 2.246496001285309269e-02 7.124684561423513252e-01 2.885566665520000296e+00 9.672133704962162515e-01 3.169567166926086088e-01 1.590302995831878619e+00 1.764740055056579493e+00 -4.085760967973168789e-01 -8.688007138136967455e+00 -5.733565665716875870e+00
3.098752120116401443e-01 2.244492918158759800e-02 7.168240826747704908e-01 2.892078022109157320e+00 9.581064608783542713e-01 4.258741920923934110e-01 1.160761517359526707e+00 1.751444257526783899e+00 -4.178858495965069864e-01 -8.385974519889558110e+00 -5.431533047469465636e+00
3.029654350369844762e-01 2.142481609397348802e-02 7.235542083932703372e-01 2.868519283133969200e+00 9.591861784219688492e-01 5.699792449432528052e-01 1.566948399754148014e+00 1.793282807631910059e+00 -4.503296309292839084e-01 -9.974667612898286961e+00 -7.020226140478196264e+00
3.005199820647134201e-01 2.297577350212361841e-02 7.151847339393666569e-01 2.973917598104818705e+00 9.669023527299939191e-01 4.607051670791437736e-01 1.575547860308486481e+00 1.788181483344986500e+00 -4.451680873408516703e-01 -1.030662003092362511e+01 -7.352178558503535299e+00
3.046601914932219324e-01 2.266647968848859232e-02 7.153523191971405959e-01 2.936556308637350732e+00 9.724125330330820605e-01 4.009344568372312789e-01 1.211012241464301642e+00 1.695380663339767224e+00 -3.015710506091746623e-01 -7.588188529948070027e+00 -4.633747057527980218e+00
2.998149150980876643e-01 2.215104361530526728e-02 7.200057451266645980e-01 2.923607066757708317e+00 9.635614073048551775e-01 5.881567796029809614e-01 1.794189856195185673e+00 1.702141910737372754e+00 -2.868173987814577330e-01 -9.268141233680893265e+00 -6.313699761260803456e+00
3.006912242347619113e-01 2.233554951969242419e-02 7.228489094909158474e-01 2.918353860020060697e+00 9.665785670616858782e-01 4.582151175791109310e-01 1.542547030593163448e+00 1.700939277977610908e+00 -3.406200797806260283e-01 -9.248305548058766590e+00 -6.293864075638675892e+00
3.089780216203132368e-01 2.199311744772133523e-02 7.032821975633339884e-01 2.937627478495628441e+00 9.649937498509537637e-01 4.811726210212721178e-01 1.618724110448765519e+00 1.801903704506816029e+00 -5.118674942742744705e-01 -8.797632286382132349e+00 -5.843190813962039876e+00
3.091425928631376108e-01 2.179692800402103711e-02 7.017302510442352537e-01 2.950066790539266570e+00 9.723100345891459995e-01 3.866825255302368536e-01 1.453711997082804519e+00 1.772468635422631333e+00 -4.383302075983834811e-01 -8.589552991205351873e+00 -5.635111518785258511e+00
2.992942372198842960e-01 2.246764268900549449e-02 7.250840096584105776e-01 2.909277854549335629e+00 9.633064781924117748e-01 6.075104504796016158e-01 1.675466408026487386e+00 1.679639390376133523e+00 -2.827141803076873572e-01 -9.766088861143735755e+00 -6.811647388723640617e+00
3.119627365375103878e-01 2.243971803505072013e-02 7.097950440652326387e-01 2.911287132959596402e+00 9.654122267721280126e-01 3.842514566987189628e-01 1.800439022859369853e+00 1.783682879129322441e+00 -4.535503598045167450e-01 -9.481775896776412083e+00 -6.527334424356316944e+00
3.113683170965454994e-01 2.139545480094352109e-02 7.113890536880619342e-01 2.864064862095265340e+00 9.606434033851170007e-01 5.493375519925089989e-01 1.748777896087406081e+00 1.719550647774079843e+00 -3.458081799164034464e-01 -1.412136075903922006e+01 -1.116691928661912847e+01
3.097664037011386151e-01 2.265109220589433744e-02 7.189618667586474832e-01 2.874296334329943914e+00 9.652912527711847712e-01 4.462954388674391648e-01 1.593431435511739824e+00 1.769269033905531918e+00 -4.042985075573399811e-01 -8.717285148640151249e+00 -5.762843676220060551e+00
3.030132435784909650e-01 2.182214894461763366e-02 7.161326223893710319e-01 2.914978095754763743e+00 9.664280247811044555e-01 5.230219264118556310e-01 1.508374086395765978e+00 1.724904574105594168e+00 -3.301748614139663474e-01 -8.333738088851639247e+00 -5.379296616431543221e+00
3.070880469503161070e-01 2.281032598845541409e-02 7.168274592381079779e-01 2.917464574261706911e+00 9.624095266047664188e-01 4.226114758581682729e-01 1.461438725660276550e+00 1.764382011289268526e+00 -4.888232535847354399e-01 -8.888690206590169396e+00 -5.934248734170077810e+00
3.076445804644395432e-01 2.169601797257813755e-02 7.193456464330435507e-01 2.853242009989371830e+00 9.655072711054987211e-01 5.067152627039472890e-01 1.783572159342813990e+00 1.783583615004610268e+00 -4.718608495279701387e-01 -1.003760228582154213e+01 -7.083160813401450540e+00
3.051606950599393131e-01 2.219161903159879573e-02 7.225568546492259214e-01 2.882983744915159630e+00 9.643231527294096050e-01 4.828626525657924162e-01 1.621730186626964887e+00 1.730442101299026980e+00 -3.156510007354134117e-01 -8.556841717101917766e+00 -5.602400244681826180e+00
3.145760148937754019e-01 2.217490110555210905e-02 7.140966462733372433e-01 2.850504452483197948e+00 9.620570311390852503e-01 4.415484462132135413e-01 1.839320585965384502e+00 1.752190430050198700e+00 -4.367155945086222957e-01 -1.001993314998559725e+01 -7.065491677565505668e+00
3.003132940384274363e-01 2.176719724342855364e-02 7.105585284589872597e-01 2.949484825810025690e+00 9.647589851472659905e-01 6.021407071474516037e-01 1.424540065336544536e+00 1.701074252177452450e+00 -3.402100935205236709e-01 -8.875288995644133649e+00 -5.920847523224042952e+00
3.121579585096355691e-01 2.200496677999314032e-02 7.110627600848512531e-01 2.911216494170786095e+00 9.613680770779159390e-01 2.795613631440792002e-01 1.760323748182955672e+00 1.731384614280150558e+00 -4.107933087509900716e-01 -9.553753938995171779e+00 -6.599312466575081970e+00
3.055748528570442213e-01 2.217978007231850152e-02 7.189893057503757845e-01 2.901905075550258672e+00 9.651334082469962272e-01 4.446458973436060447e-01 1.365728735241656722e+00 1.702205822493374709e+00 -3.518463915963359057e-01 -8.642289949952299821e+00 -5.687848477532202907e+00
3.042012835870858134e-01 2.145903957471073306e-02 7.244540696418899639e-01 2.872152068411911952e+00 9.577969067563580907e-01 4.395166538397483613e-01 1.676159372370197964e+00 1.764432432807895967e+00 -4.635969239575468137e-01 -8.108580547851765630e+00 -5.154139075431672268e+00
3.078080279925152762e-01 2.184691293200238110e-02 7.028683957261202542e-01 2.957440915427872685e+00 9.665851907602277526e-01 4.098665080084105128e-01 1.536427087900738897e+00 1.698443264995074475e+00 -3.354645618630458515e-01 -8.418434962916514053e+00 -5.463993490496419803e+00
3.008992947522943218e-01 2.247174106228326529e-02 7.273730579220534231e-01 2.896382793536741218e+00 9.626982381720501358e-01 5.209589246147268149e-01 1.516687663104524741e+00 1.785971071211330585e+00 -5.050632879938579123e-01 -9.097542840597874658e+00 -6.143101368177778632e+00
3.026732922214442345e-01 2.180081368857558766e-02 7.212817631480523684e-01 2.859479011535314363e+00 9.638583151209512145e-01 7.128425937985207739e-01 1.859673304037198882e+00 1.732127744050333096e+00 -3.619104089390283718e-01 -9.756037507459041080e+00 -6.801596035038945942e+00
3.038995291724250203e-01 2.256617320317141559e-02 7.262155496826881995e-01 2.887466847008692827e+00 9.578165867032811809e-01 5.101764814688722893e-01 1.509519887680690342e+00 1.666039063506688400e+00 -2.301188625729508885e-01 -9.268826851725307847e+00 -6.314385379305210932e+00
3.039208503666471772e-01 2.210431931506238318e-02 7.172460638306382696e-01 2.913921813437282182e+00 9.623058001022802843e-01 4.848749037678854457e-01 1.623180012513590231e+00 1.799428891138840303e+00 -4.640320065144214468e-01 -9.198898317028877614e+00 -6.244456844608783364e+00
3.095087317108294322e-01 2.189371541422339279e-02 7.045728955373560254e-01 2.945935401823133404e+00 9.642371768734686599e-01 3.583251683835158019e-01 1.932547834652356578e+00 1.787515718249987895e+00 -5.201126259385464579e-01 -9.409823417636332010e+00 -6.455381945216240425e+00
3.102327442073421482e-01 2.264940178910478108e-02 7.151904448533513703e-01 2.913708461830101015e+00 9.671943969470037095e-01 3.022808027382797302e-01 1.617430601110025457e+00 1.752086621700567060e+00 -3.753576295471772184e-01 -9.262592969177546820e+00 -6.308151496757449905e+00
3.093395553114638985e-01 2.246926457122327275e-02 7.083491768271458211e-01 2.906958414173249849e+00 9.696647616013469584e-01 5.332307301442753555e-01 1.378719133437598998e+00 1.767238523570191511e+00 -4.706181078544782181e-01 -8.290064268256386981e+00 -5.335622795836295396e+00
2.996346762958380650e-01 2.216016171514923958e-02 7.254905442910861701e-01 2.884366714370404594e+00 9.712892849133956119e-01 6.131913974938201228e-01 1.503638654536115560e+00 1.661281028690178463e+00 -2.738257108604633672e-01 -9.569349909055880232e+00 -6.614908436635788647e+00
3.137771138719619990e-01 2.230212406554200194e-02 7.146401748202632076e-01 2.869373674039828792e+00 9.600179942272906164e-01 4.212539649277915466e-01 1.179729085959809076e+00 1.714425756423385128e+00 -3.189954228086548937e-01 -9.166471697448841383e+00 -6.212030225028751573e+00
2.989930147113979420e-01 2.227224208073298045e-02 7.270836030359320024e-01 2.893101429236931033e+00 9.632586648021993492e-01 6.288569325531687682e-01 1.263888553432283679e+00 1.703717760965725025e+00 -2.831944864369271286e-01 -8.643977577843799054e+00 -5.689536105423703916e+00
3.079850123346541957e-01 2.273231104433556110e-02 7.230584605443259871e-01 2.895792870696382693e+00 9.606259988141200301e-01 3.429596024098300333e-01 1.376546192951996872e+00 1.733650656038747240e+00 -3.520978592925532169e-01 -8.427146673915615338e+00 -5.472705201495519312e+00
3.033832838671156051e-01 2.248605385871682918e-02 7.282569757992748416e-01 2.863278039036569300e+00 9.635287723029907214e-01 5.784502020675743594e-01 1.178893561348706154e+00 1.660685748428711639e+00 -2.506098810865058368e-01 -8.456380228219103401e+00 -5.501938755799006486e+00
3.082262296449915784e-01 2.264853805375624529e-02 7.139174693211786105e-01 2.901072587444025519e+00 9.653294314771597717e-01 5.121567564341189538e-01 1.694670250052042526e+00 1.693803288428010534e+00 -3.158561795977101738e-01 -8.423810694955719214e+00 -5.469369222535627628e+00
2.996099079648506525e-01 2.247391937539736095e-02 7.253803776988601015e-01 2.904292289034898999e+00 9.633439245151781405e-01 6.134070472394030915e-01 1.991744203426052628e+00 1.744764414682554055e+00 -3.879336256341137101e-01 -9.250251468888748718e+00 -6.295809996468655356e+00
3.084078403333047058e-01 2.207955384497142098e-02 7.252972834664531687e-01 2.855655239381305943e+00 9.603463581003048866e-01 3.939113176475443900e-01 1.512188143585471600e+00 1.745102337148029870e+00 -3.524934895474816088e-01 -8.778916024453671696e+00 -5.824474552033577446e+00
3.006068323533085951e-01 2.196303118054387590e-02 7.204532131323617694e-01 2.896421628646659308e+00 9.690324732622522808e-01 6.315321594606637667e-01 1.173097980108215310e+00 1.670717847013037050e+00 -2.509656761256264801e-01 -8.251867944638732411e+00 -5.297426472218642601e+00
3.045494564237065105e-01 2.260546960822912982e-02 7.165992180774055642e-01 2.912315483962602869e+00 9.606415446817390125e-01 5.826540935454289638e-01 1.467532019689686607e+00 1.717160304606727639e+00 -3.785001367189266830e-01 -8.516874049425794624e+00 -5.562432577005702150e+00
3.066367046096009630e-01 2.190580857386530134e-02 7.164585807688893526e-01 2.874912601280592117e+00 9.624979742799367743e-01 5.890696800288175439e-01 1.232041192385977091e+00 1.716894145738262711e+00 -3.260067156033148450e-01 -9.254620841141104393e+00 -6.300179368721012807e+00
2.987747852022388795e-01 2.215538354736962257e-02 7.254715572506321708e-01 2.902732008828212695e+00 9.659246295432194485e-01 5.455069564122121406e-01 1.974797193296186748e+00 1.804527750204319547e+00 -4.970195919699076370e-01 -9.193211532276649223e+00 -6.238770059856554973e+00
3.064298987070954161e-01 2.179977954538878798e-02 7.220872081187595937e-01 2.875100904219098474e+00 9.640519987147998515e-01 4.159756377990793119e-01 1.815962941271184850e+00 1.746502429907133669e+00 -4.303464037601987258e-01 -8.762641646944764773e+00 -5.808200174524674075e+00
3.140510989926386110e-01 2.211838481812705703e-02 7.207209556685509888e-01 2.843297740878127922e+00 9.642167091098333698e-01 3.060858528402086165e-01 1.224769387753718242e+00 1.736713584546625055e+00 -4.087857732271906741e-01 -9.458634883020913264e+00 -6.504193410600819902e+00
2.945939273483502707e-01 2.225542814996123164e-02 7.269422991074323548e-01 2.927556114757488448e+00 9.638976412842088504e-01 6.308559379511384790e-01 1.538747253175938301e+00 1.715601877963983446e+00 -3.273729834156444696e-01 -8.721727293428891414e+00 -5.767285821008795388e+00
2.981622482147665565e-01 2.186508556724626323e-02 7.195189753950305134e-01 2.916046995667017860e+00 9.622314051794237377e-01 6.821146390952637084e-01 1.547219514210514291e+00 1.739993850268152009e+00 -4.093125849411052286e-01 -8.956387260873128753e+00 -6.001945788453031838e+00
3.084483194177872756e-01 2.255529912148658209e-02 7.229149423270815333e-01 2.868739793394340154e+00 9.589454556188781176e-01 4.776465534463978369e-01 1.481191688862950162e+00 1.736191945653746682e+00 -4.453648192301784547e-01 -9.577953050025861614e+00 -6.623511577605766476e+00
3.071817987018845564e-01 2.295370850654772713e-02 7.177981407391894608e-01 2.878840428286690400e+00 9.680588829951106700e-01 6.055240810775459614e-01 1.663922620946852060e+00 1.760575787077507393e+00 -4.586343281813149986e-01 -1.059107870796538720e+01 -7.636637235545292057e+00
3.091776231468379987e-01 2.228813147413999732e-02 7.176386431636323504e-01 2.872618785465484326e+00 9.603603332774610646e-01 5.256222439623785547e-01 1.710119953883696198e+00 1.791916545148332096e+00 -4.901681050750879010e-01 -8.683470139188123937e+00 -5.729028666768027911e+00
3.076404136803960743e-01 2.215634590786022887e-02 7.214660783833115598e-01 2.859128405273172469e+00 9.703221540467470430e-01 4.685298282244287904e-01 1.439777098386779919e+00 1.777267738561503441e+00 -4.001669055225267613e-01 -8.962062335540920799e+00 -6.007620863120828325e+00
3.124372538316319559e-01 2.270576756786954128e-02 7.001247033193406244e-01 2.954745380591763393e+00 9.672228517809848825e-01 3.886409542103845816e-01 1.732328419700571942e+00 1.752246511264495599e+00 -4.226149892081467740e-01 -9.425871523182991041e+00 -6.471430050762899455e+00
3.148628702943919166e-01 2.203732444273237903e-02 7.046886272627141956e-01 2.914658705295021246e+00 9.646839186533968657e-01 3.025532816307880957e-01 1.692282905605057231e+00 1.745164955356994341e+00 -3.902359578581915400e-01 -8.571479686667323961e+00 -5.617038214247233263e+00
2.982046823474953090e-01 2.224607991114841213e-02 7.289162970585918444e-01 2.878740602629335843e+00 9.703068332829928311e-01 6.378831079457571995e-01 1.435335433620156920e+00 1.695040363472605893e+00 -2.398600997934243750e-01 -9.226384841104810164e+00 -6.271943368684716802e+00
3.085627590004081378e-01 2.275749548005158093e-02 7.172214025894891876e-01 2.890448670574896184e+00 9.662991368749057619e-01 4.663845270760940132e-01 1.536845745905932592e+00 1.701479286913208044e+00 -3.250243853326493237e-01 -8.041268246123493668e+00 -5.086826773703401194e+00
