# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Likelihood: using covariance and differences between data vectors in ell-bins
#         # Sky Fraction (fsky): 0.43
#         # Redshift Binning: 5 source bins and 5 lense bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max: 5000.0
#         #   - total l_bins: 20
#         #   - cut in l_max (WL): [3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000, 3000]
#         #   - cut in l_max (GC, XC): [20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
#         #
#             
#             # Data Model:
#             #   - Nonlinear Power Spectrum: HMcode (0)
#             #   - Galaxy Bias Model: b1 constant within bins (0)
#             #   - Intrinsic Alignments: zNLA (0)
#             #   - Baryon Model: no baryons (0)
#             #   - Cross Correlation sqrt(Baryonic Supression): False 
#             #   - Parameters: 
#             
#             #       - Omega_m: 0.31966
#             #       - Omega_b: 0.04971747
#             #       - h: 0.6688
#             #       - log10As: 3.04070563
#             #       - ns: 0.9626
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - a1_IA: 1.72
#             #       - eta1_IA: -0.41
#             #       - beta_IA: 0.0
#             #       - b1_1: 1.562362
#             #       - b1_2: 1.732963
#             #       - b1_3: 1.913252
#             #       - b1_4: 2.100644
#             #       - b1_5: 2.29321
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.0222382981843968
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31966
#             #       - Omega_c: 0.26994253
#             #       - fb: 0.15553234686854783
#             #       - As: 2.0919999807604575e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: mu-Sigma: ReACT (4)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Cross Correlation sqrt(Baryonic Supression): False 
#         #   - Photo-z Error Model: no photo-z error (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.28,0.36]
#            #       - Ombh2: N(0.0222383,0.00038)
#            #       - h: [0.61,0.73]
#            #       - log10As: [2.833213,3.218875]
#            #       - ns: N(0.9626,0.004)
#            #       - mu0: [-1.5,1.5]
#            #       - sigma0: 0.0
#            #       - q1: [-2.0,2.0]
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - gamma0: 0.8
#            #       - gamma1: 0.0
#            #       - q1_gamma: 0.0
#            #       - log10Omega_rc: -0.60205999132
#            #       - log10f_R0: -5.0
#            #       - a1_IA: [0.0,12.1]
#            #       - eta1_IA: [-7.0,6.17]
#            #       - beta_IA: 0.0
#            #       - b1_1: 1.562362
#            #       - b1_2: 1.732963
#            #       - b1_3: 1.913252
#            #       - b1_4: 2.100644
#            #       - b1_5: 2.29321
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns          mu0          q1          a1_IA          eta1_IA        log_w   log_l
3.185764047945729427e-01 2.178479137477525029e-02 6.531920022396769943e-01 3.108092941797589326e+00 9.688405889965767681e-01 3.867934711564302575e-02 7.938794254707244313e-01 1.734506917961163186e+00 -3.794517662570280336e-01 -1.075505029007860003e+01 -6.718890033339286916e+00
3.203586126006634505e-01 2.255720080187362600e-02 6.839045284932120383e-01 2.958311099877116934e+00 9.667226277594147543e-01 -1.414569097601448000e-02 -1.701746458138249540e+00 1.742014288088723495e+00 -4.429470711020080387e-01 -8.937175286871614333e+00 -4.901015030132297667e+00
3.139405057875795935e-01 2.225655371874098523e-02 6.738063661516782155e-01 3.053452393869929615e+00 9.653565044115933746e-01 -4.548272757454085991e-02 -1.067511997840012050e+00 1.694943499221157168e+00 -3.996694340849309413e-01 -1.127299499507952874e+01 -7.236834738340214734e+00
3.250218761014811997e-01 2.201011265617414114e-02 6.494491652815357341e-01 3.103510669032185643e+00 9.610801175387561068e-01 -1.828219381731805981e-01 -1.107739413053810296e+00 1.768327291957104919e+00 -5.285592444955140579e-01 -9.797855857206286601e+00 -5.761695600466973488e+00
3.196384537461632314e-01 2.171735202115558996e-02 6.749794358012235485e-01 2.988171941724785619e+00 9.720865954573256751e-01 -5.123540244801350063e-02 -1.856709113174361825e-01 1.661985303197541120e+00 -2.587929715472085945e-01 -1.294832849294040500e+01 -8.912168236201090110e+00
3.282653181897475791e-01 2.250405353641768413e-02 6.392221617005515721e-01 3.140732219022118077e+00 9.678026984374247244e-01 -1.655790458325223646e-01 -1.365052861435558373e+00 1.685984112580256600e+00 -3.326254368550927154e-01 -1.013891736773773644e+01 -6.102757110998422441e+00
3.210508040546482533e-01 2.249630160470169823e-02 6.475084811654070460e-01 3.166291754711971773e+00 9.506319258628979085e-01 -1.828273872013261858e-01 -6.331649735825708447e-01 1.724140548825798369e+00 -4.019918765475019029e-01 -1.584705946831093826e+01 -1.181089921157162337e+01
3.234031748653772298e-01 2.239192650872712936e-02 6.583595153472460160e-01 3.072297964403678971e+00 9.640908723132138869e-01 7.272920895552559273e-02 1.889388785733192577e-03 1.714834858320978261e+00 -4.074154575425286140e-01 -1.088502928792650692e+01 -6.848869031187194700e+00
3.079425435449166804e-01 2.279004672007665239e-02 6.942424207401810543e-01 3.008565128282891799e+00 9.626464482466589034e-01 1.572162424586465157e-01 -1.377336878839718892e+00 1.771641590507033737e+00 -4.901889604301290504e-01 -1.056014227818636186e+01 -6.523982021447046087e+00
3.321299706639859739e-01 2.242707416254555511e-02 6.386625449459304438e-01 3.121860215964984420e+00 9.604905525740743411e-01 -1.898130068605787812e-01 -1.352470909906523300e+00 1.673117769156708512e+00 -2.912150436038674073e-01 -1.132262508466853745e+01 -7.286464827929219901e+00
3.170241063284727212e-01 2.165355819332741988e-02 6.664281893595449535e-01 3.047086471725707124e+00 9.694566617453239665e-01 1.226806545660124037e-01 4.532020052108181041e-01 1.643561805653268149e+00 -2.526027406586388580e-01 -1.098314180251741590e+01 -6.946981545778098344e+00
3.236666542444837646e-01 2.243086085871913785e-02 6.611259624763019538e-01 3.053102495884620904e+00 9.625829309119935395e-01 -7.364357525627918122e-03 -5.133707486174454715e-02 1.741595666149997390e+00 -5.339924721468340962e-01 -9.476639375791396702e+00 -5.440479119052081813e+00
3.108750712244657821e-01 2.148666466945471989e-02 6.785445359384939534e-01 3.044107016114432795e+00 9.619533458658582337e-01 -1.348914252621513654e-03 7.189485480032020703e-02 1.791126800555443044e+00 -5.219320134554319424e-01 -1.542681686708744593e+01 -1.139065661034813282e+01
3.197746497363329610e-01 2.234601658352181053e-02 6.439184283977560375e-01 3.178462997612016228e+00 9.695950423367414306e-01 -7.919617277005830402e-02 -4.094642282046190296e-01 1.761735089615422911e+00 -4.975402459171949232e-01 -8.797405632993346103e+00 -4.761245376254029438e+00
3.176057174567683550e-01 2.234887331528281201e-02 6.911347709726763933e-01 2.933982938352508008e+00 9.672627192337148738e-01 1.791851247363789312e-01 -9.137898822226571127e-01 1.628521977683855759e+00 -2.740532208443280382e-01 -1.043468363243868424e+01 -6.398523375699371130e+00
3.241029785840401911e-01 2.233778174874004319e-02 6.681554980963038126e-01 3.009243903125525588e+00 9.580808649148087053e-01 7.309675945253513163e-02 -3.873447889044294712e-01 1.768453946261669518e+00 -5.543634845522529275e-01 -9.399550382891128208e+00 -5.363390126151811543e+00
3.277483447616660328e-01 2.213650773307779956e-02 6.609526772979503750e-01 3.010816783857321877e+00 9.684082007705929751e-01 1.643019551711644155e-02 -3.582992717988235931e-01 1.779447423652090521e+00 -5.234583574513642645e-01 -9.148628819227852205e+00 -5.112468562488539092e+00
3.325297359171726641e-01 2.221215591373323223e-02 6.562864531225921505e-01 3.019588806268161729e+00 9.591247940039394626e-01 -1.685306075074086696e-01 3.453462950270145271e-01 1.720360810459711232e+00 -3.581659085259669695e-01 -1.041395970821711359e+01 -6.377799451477798698e+00
3.276680595775107174e-01 2.205408465866264336e-02 6.636191357744607444e-01 3.011251919690681955e+00 9.591908350037443576e-01 -9.585894723122967420e-02 8.693092380736988645e-02 1.645706982786020234e+00 -2.440289654363070326e-01 -9.136137793955601438e+00 -5.099977537216287438e+00
3.327554792994671939e-01 2.215056057157821848e-02 6.755643320362521020e-01 2.904563447068046589e+00 9.542917721910153528e-01 7.750866598118566486e-02 -1.678644940289301335e+00 1.711287986486303536e+00 -4.253982769845947587e-01 -1.113539168831763249e+01 -7.099231431578319373e+00
3.055375298439103049e-01 2.190438608377700408e-02 6.715810665740759022e-01 3.105431075310909339e+00 9.640743588226251548e-01 1.620316816926541392e-01 1.653651719310283763e+00 1.706431959324309799e+00 -3.519694785585842922e-01 -8.624782068339907681e+00 -4.588621811600593681e+00
3.192596976195896108e-01 2.225252665963917825e-02 6.737825515055144709e-01 3.030782024455539236e+00 9.572397375810435260e-01 -1.031428801263856165e-02 7.506884024627815677e-01 1.776850450004844761e+00 -5.334952201165030772e-01 -1.637428821407686996e+01 -1.233812795733755507e+01
3.103766775355161212e-01 2.172822071997112733e-02 6.876073624171459286e-01 2.996171825834373692e+00 9.623746268491696343e-01 8.614858307604400522e-02 -3.670372839403919230e-01 1.680804714921148024e+00 -3.930719860722327041e-01 -1.067550704031538444e+01 -6.639346783576070443e+00
3.227383418079350363e-01 2.232447710571396765e-02 6.527916532483047929e-01 3.099528129228022344e+00 9.613583177541076275e-01 6.252961380937938074e-02 1.500221080687092812e+00 1.709627120933204125e+00 -3.782434434311596760e-01 -9.101509579273120210e+00 -5.065349322533804433e+00
3.204691730598636101e-01 2.211321559006357990e-02 6.663743819333246554e-01 3.036695277965789863e+00 9.576902241822184969e-01 5.289006812946039915e-02 1.123770261242500457e+00 1.801062074536737834e+00 -4.932717559038621857e-01 -1.192285650586569545e+01 -7.886696249126384117e+00
3.102726166887259107e-01 2.198941938671961083e-02 6.850993394914610679e-01 3.021148725715005590e+00 9.640702713143183278e-01 2.811911375485243170e-02 -9.012473017487834248e-01 1.756748047329527829e+00 -4.088141737624209071e-01 -9.647628336041993435e+00 -5.611468079302679435e+00
3.084276458872444726e-01 2.200933724261800936e-02 6.653986191023073538e-01 3.136822940475112897e+00 9.624357543346437893e-01 3.867760888863869262e-02 1.841696615051670705e+00 1.654445431537276745e+00 -2.993843326315976938e-01 -1.077183859988583237e+01 -6.735678343146517477e+00
3.177053018399875750e-01 2.212396823051644354e-02 6.493787766157651520e-01 3.162704982107836571e+00 9.660902364614415427e-01 -5.726693761285095441e-02 -1.121792459497157779e+00 1.684993528118096107e+00 -3.325428668547028010e-01 -1.088014749386535129e+01 -6.843987237126036405e+00
3.102268616706888027e-01 2.277546024509143757e-02 6.973710412539866343e-01 2.973049107713317873e+00 9.659589067148948160e-01 4.991380056868877091e-02 3.779034036832884524e-02 1.752965569168800863e+00 -4.649994718587340259e-01 -1.038890255419461184e+01 -6.352742297455296061e+00
3.056210733762076415e-01 2.236959740056746609e-02 6.857614814090213784e-01 3.028146971996847459e+00 9.629031411035470223e-01 2.361206705794725025e-01 1.526792656027215145e+00 1.758094890896773510e+00 -4.571648219296173821e-01 -9.352035738840228873e+00 -5.315875482100915761e+00
3.228094892532540894e-01 2.225623210127507939e-02 6.634993476229668063e-01 3.037402513601909160e+00 9.663813827644700538e-01 -6.859499756400655457e-03 -8.152532843321367295e-01 1.774509931904321824e+00 -4.356613245389775457e-01 -1.136526942915917715e+01 -7.329109172419863150e+00
3.197830046285968231e-01 2.178366750614828262e-02 6.892965141117461947e-01 2.907175903631013192e+00 9.637089859274085013e-01 1.050509673764747909e-01 6.367676878288985876e-01 1.695003422802468629e+00 -3.847779386423031411e-01 -9.345844727873636515e+00 -5.309684471134320738e+00
3.226538224276866984e-01 2.213431125596976995e-02 6.494278106925430727e-01 3.123636281842219198e+00 9.684809026934368958e-01 -4.703525284932785766e-02 8.956726285857139480e-01 1.823099025477755930e+00 -6.065580690268141950e-01 -1.094099076907732382e+01 -6.904830512338006265e+00
3.233055239035015904e-01 2.253652178091369168e-02 6.629417534602599638e-01 3.063006343313014579e+00 9.577739052263459785e-01 -3.105157418771042899e-03 -1.766722829523502902e+00 1.659377835524206590e+00 -3.259130460970975918e-01 -1.320473965213362533e+01 -9.168579395394306886e+00
3.222133617923558790e-01 2.197662899377935547e-02 6.605150441207066070e-01 3.053608408070686231e+00 9.683576395513425750e-01 6.743690456848638881e-02 -6.316881144013217764e-01 1.809811136354617433e+00 -5.586642356289370781e-01 -1.212974344484362632e+01 -8.093583188104314985e+00
3.293337135933402937e-01 2.180453784527260075e-02 6.628432217504607316e-01 3.013348324995084759e+00 9.606319017852805731e-01 -1.962252227154479556e-01 1.028568344360979658e+00 1.789042235106878653e+00 -5.891598480713167163e-01 -1.157120413612911136e+01 -7.535043879389797361e+00
3.247192694443443717e-01 2.214103973067608686e-02 6.647360513610701682e-01 3.011733551802219022e+00 9.653264578217797265e-01 2.803143350597570027e-02 -1.118395046293566786e+00 1.800455891581596246e+00 -6.034501984303819455e-01 -9.814981226303807205e+00 -5.778820969564492316e+00
3.190178988717700115e-01 2.225666946284145242e-02 6.899283169463777954e-01 2.958291521021266579e+00 9.585746797249229401e-01 -1.199139998380402972e-01 1.503662749088048756e+00 1.766114478711708680e+00 -5.291183969733568304e-01 -1.090973791717852492e+01 -6.873577660439209147e+00
3.221350609720625147e-01 2.258367364477517625e-02 6.608732289823482375e-01 3.071508068654614121e+00 9.643675407126905963e-01 5.226998260806348107e-02 -9.866552994445951796e-01 1.806827033234482460e+00 -5.498559958183149021e-01 -9.191468487065648674e+00 -5.155308230326334673e+00
3.267483522364545978e-01 2.211360294294192896e-02 6.503611532012939511e-01 3.097474592338349986e+00 9.692853489600321559e-01 -1.159869077197579479e-01 1.560117174546326257e+00 1.745718990686002448e+00 -5.411159231388156243e-01 -9.033232297227606011e+00 -4.997072040488291123e+00
3.279591790325661615e-01 2.210368788066562409e-02 6.574462737355394326e-01 3.026457186444725611e+00 9.657544425561868096e-01 2.411672962778821372e-02 -1.537022741238528223e+00 1.679631112214562183e+00 -4.151665216103799239e-01 -1.008467939030192539e+01 -6.048519133562609618e+00
3.181995130606334876e-01 2.257189634168568423e-02 6.729898958990350177e-01 3.035637503807992577e+00 9.608191811243226299e-01 5.050169576596319487e-02 1.536155059453309768e+00 1.633730098408427089e+00 -2.958815779926888823e-01 -1.096470193093617951e+01 -6.928541674196865507e+00
3.201857617435674985e-01 2.219006154122746960e-02 6.530789061862323219e-01 3.126017567107414852e+00 9.684993996469005717e-01 -7.238194366788164302e-02 1.254508277085549128e+00 1.685233358323936725e+00 -3.261485887076256418e-01 -9.962487980854731973e+00 -5.926327724115415307e+00
3.096753045095393952e-01 2.181616857237397844e-02 6.743092236052176114e-01 3.076549477812541511e+00 9.676731834926878273e-01 2.668423633031657971e-02 -1.211210102159902213e+00 1.787963104578306428e+00 -4.837234388808937524e-01 -1.036550546171882914e+01 -6.329345204979514250e+00
3.146045656663755130e-01 2.187411269438552935e-02 6.877159516912049186e-01 2.975483739502289726e+00 9.592651115531130035e-01 1.448528654159741968e-02 -3.324766784948378628e-01 1.798807065629637325e+00 -5.369471554206963759e-01 -1.061885834045394716e+01 -6.582698083714631387e+00
3.179748699675903345e-01 2.221778836399279991e-02 6.508286966250562688e-01 3.153059099534226917e+00 9.634693602941072355e-01 -3.521900778897713025e-02 6.859775416838616025e-01 1.819216749429150015e+00 -6.389202938740048410e-01 -1.023479960638494646e+01 -6.198639349645632457e+00
3.269430276039630434e-01 2.331104089252470854e-02 6.796738963439906689e-01 2.939368137143583137e+00 9.620174531758598491e-01 6.157780093303122371e-02 -1.814523009743930437e+00 1.746457952270060954e+00 -4.603196071719191096e-01 -3.577752628909994570e+01 -3.174136603236063081e+01
3.141435186478750974e-01 2.304417011997320075e-02 6.788374096992515483e-01 3.040791975311423645e+00 9.658369079424299342e-01 4.650675480599097966e-02 1.056650696490840868e+00 1.683813221306524888e+00 -2.756874378330937958e-01 -8.932216147984618715e+00 -4.896055891245302050e+00
3.137912174637644824e-01 2.237770757806004096e-02 6.897306267783400724e-01 2.986826707865614772e+00 9.595673135167355206e-01 -1.011636165931555364e-01 -1.300981047475533892e+00 1.768607849727783066e+00 -4.426822462963126981e-01 -1.196523072302485247e+01 -7.929070466285539354e+00
3.301459096215166866e-01 2.187472908077209288e-02 6.496998689109935166e-01 3.047187115868096097e+00 9.666136900559337830e-01 -5.251763100937623108e-02 -1.945899471273625281e+00 1.632847387027614561e+00 -2.706244400311232923e-01 -1.028019567845476701e+01 -6.244035421715453893e+00
3.330223257321002217e-01 2.207445997704974086e-02 6.655704068706538301e-01 2.952455870393661641e+00 9.567224789793975503e-01 1.581292433413650222e-02 1.433288800694544118e+00 1.678395604561569332e+00 -3.676067765381549890e-01 -9.816824739716224713e+00 -5.780664482976910712e+00
3.154498258148731304e-01 2.262184084718858040e-02 6.656101209709262001e-01 3.112779674628173510e+00 9.689181648115012813e-01 -1.226373761809491647e-01 1.567727013659659274e+00 1.749832666522518565e+00 -5.195236210801850163e-01 -1.343849734017574349e+01 -9.402337083436428600e+00
3.277180920041345979e-01 2.183012450698799956e-02 6.760400768430481211e-01 2.921592271576052280e+00 9.634685346626651326e-01 7.757262229961736644e-02 -1.826472640721727103e+00 1.680571047369701532e+00 -3.833930612111116076e-01 -1.032066880553013988e+01 -6.284508548790824101e+00
3.020754271325120643e-01 2.163836277202562178e-02 6.739415954135935527e-01 3.096170055577550428e+00 9.639671029389412782e-01 2.482621885953899543e-01 1.732041206270881872e+00 1.671542229854663386e+00 -3.060946142489093802e-01 -9.556268393322866928e+00 -5.520108136583551151e+00
3.068935965966779200e-01 2.303607839660696405e-02 6.850033680614721066e-01 3.055548709266376228e+00 9.611778820837294512e-01 1.143378245197452792e-01 1.170097424424841659e+00 1.753866465648690642e+00 -4.454507059066985519e-01 -1.392370931778948773e+01 -9.887549061050169286e+00
2.999180045899605407e-01 2.207088139969894461e-02 6.733685802680157151e-01 3.130152867516122317e+00 9.617325972250319044e-01 2.390491158801286709e-01 1.865046885307978464e+00 1.712229958416126685e+00 -3.882326011963064261e-01 -1.326109361293808320e+01 -9.224933356198764756e+00
3.261693190422957356e-01 2.179163300404738865e-02 6.546336644712231756e-01 3.055816046799712637e+00 9.630005009068263178e-01 1.012492886490390376e-02 -9.423760856036991207e-01 1.779173242175132730e+00 -5.209082855041691218e-01 -9.549739136868097944e+00 -5.513578880128782167e+00
3.128588449889312950e-01 2.295483004052104384e-02 7.018046193298950186e-01 2.935278313927053517e+00 9.644207452413805504e-01 1.263654859168232836e-01 -9.692741718091868464e-02 1.695156454187905837e+00 -3.260040361275597931e-01 -8.696610567405610226e+00 -4.660450310666295337e+00
3.234721384865040794e-01 2.232068078472112041e-02 6.384527419924056479e-01 3.181842698775358080e+00 9.647756767123023547e-01 -1.565725622369324999e-01 -1.620196351512428024e+00 1.688473498191406907e+00 -3.568409703332946492e-01 -1.044440811508856015e+01 -6.408247858349244375e+00
3.264803319867846665e-01 2.260786537951147909e-02 6.674072557753895074e-01 3.010403637713199743e+00 9.696209037109250195e-01 -9.996675322944637010e-02 1.722716373666415723e+00 1.786034957028025394e+00 -5.431277499483107007e-01 -8.252551874104014473e+00 -4.216391617364697808e+00
3.266166881924509879e-01 2.224047835003739593e-02 6.700319736610926835e-01 2.978608856046873310e+00 9.610485705290586766e-01 1.189510569231901904e-01 -9.811870450010578004e-01 1.616514435435277175e+00 -2.411787227732249406e-01 -1.054643278972020326e+01 -6.510272532980887483e+00
3.118181582201211555e-01 2.224666444677707300e-02 6.813899619611442082e-01 3.029707488405301685e+00 9.670866760385270489e-01 1.003157251181083787e-01 -1.816760901079769841e+00 1.716858992131133022e+00 -4.828929183427037586e-01 -9.898203589717194717e+00 -5.862043332977879828e+00
3.131790695708552286e-01 2.234454039990748167e-02 6.749139107225284873e-01 3.067201553436506245e+00 9.608320323810762842e-01 -7.536502036751113742e-02 4.759129210406070065e-01 1.795082070151852172e+00 -5.711038895808178140e-01 -1.023670119685546709e+01 -6.200540940116153088e+00
3.229451733652998757e-01 2.215898497539415049e-02 6.776168644217006598e-01 2.961603556212084154e+00 9.648543805450209287e-01 -7.393245997823183480e-02 -1.573575665982266170e+00 1.736685157083368791e+00 -4.196862283680520278e-01 -9.583757489667856788e+00 -5.547597232928542788e+00
3.195810627119325398e-01 2.272248408754858409e-02 6.915290368024700207e-01 2.927192068283856141e+00 9.537919152224304531e-01 9.625266835471890658e-02 1.625073617273931070e+00 1.632266362852298425e+00 -2.296054504514017935e-01 -8.585574589775319509e+00 -4.549414333036004621e+00
3.096994431785660695e-01 2.167254080017344195e-02 6.803438754490666041e-01 3.050971704647312155e+00 9.527041000145189953e-01 5.762242532090455782e-03 2.695402935605648587e-01 1.693133192635897455e+00 -3.687851561772053088e-01 -8.566229520653244833e+00 -4.530069263913929944e+00
3.163495046083144580e-01 2.203619157927775782e-02 6.900561128144804268e-01 2.930334246958572475e+00 9.589386667568993161e-01 1.389667162807439738e-01 1.097947558878081598e+00 1.764283785584429776e+00 -4.885359807789928510e-01 -1.114563956755046092e+01 -7.109479310811143371e+00
3.273534862966560599e-01 2.205709809567824378e-02 6.835655857212478148e-01 2.891090307412254479e+00 9.644449455212324995e-01 1.141484558961995965e-01 6.508103029532863459e-02 1.721503639180267164e+00 -4.210704546441990104e-01 -1.124199441979953207e+01 -7.205834163060216291e+00
3.193469184107919356e-01 2.214587443588134086e-02 6.631468889842438985e-01 3.078376187233087258e+00 9.613273566170317252e-01 -2.003820026837765944e-02 1.748200524898042563e+00 1.654608636958761370e+00 -3.398345226839722955e-01 -8.899196298956603357e+00 -4.863036042217288468e+00
3.238526586202175039e-01 2.276681071200434281e-02 6.935110659781896780e-01 2.887718571942887724e+00 9.617939855957476913e-01 2.125991790484640376e-01 -4.837650126142554186e-01 1.707862022057351270e+00 -4.113174201900786642e-01 -1.006958497785370810e+01 -6.033424721114393208e+00
3.120637656482608269e-01 2.223016478215798439e-02 6.788419944582716470e-01 3.046082026954656463e+00 9.624882526888346446e-01 6.337003049147593714e-02 -8.202570610845771881e-01 1.855097256506468950e+00 -6.486046190001815148e-01 -1.094367375336223347e+01 -6.907513496622916804e+00
3.227790582898509286e-01 2.227117486039489544e-02 6.892889907965088492e-01 2.924202571874407131e+00 9.632408665764988775e-01 -1.023967558952039170e-01 1.577674564540647140e+00 1.672025694264405171e+00 -3.344045334172873751e-01 -1.142974531198973409e+01 -7.393585055250417426e+00
3.234450718021249505e-01 2.227008398077960291e-02 6.685249685567974387e-01 3.016017497834336147e+00 9.633514662696011088e-01 -1.233692631776217574e-01 -1.698783367095066943e+00 1.633565098561448714e+00 -2.414044020817351921e-01 -9.504366457742563057e+00 -5.468206201003249944e+00
3.134847425121069509e-01 2.152397043683671601e-02 6.830733009381195764e-01 2.994284045621454116e+00 9.588571247952525356e-01 1.520985942325687734e-01 -4.474064964718964532e-01 1.807728967417010946e+00 -5.436692872907800123e-01 -9.604291485611391010e+00 -5.568131228872077010e+00
3.037447342343282397e-01 2.187658863977332349e-02 6.882697250938583089e-01 3.050386829475883133e+00 9.615991821825328190e-01 1.158641541989906543e-01 -2.469684060450108021e-01 1.739500082643708589e+00 -4.382370507726687237e-01 -1.204855864303327451e+01 -8.012398386293961394e+00
3.258171174898922273e-01 2.218075941425601619e-02 6.779376312463307741e-01 2.934494260681983047e+00 9.639648502260698137e-01 4.955410935062465327e-02 -2.050485876440366617e-01 1.724125704406451520e+00 -4.513180001631686977e-01 -9.458420363049143020e+00 -5.422260106309829020e+00
3.050864405500118837e-01 2.200249103820301963e-02 6.840539911057134104e-01 3.035135114720106664e+00 9.651587547063560368e-01 1.963053680835720183e-01 1.544600943847516561e+00 1.655013277664239224e+00 -2.843082814316328921e-01 -9.699167140890054384e+00 -5.663006884150737719e+00
3.228919823220839924e-01 2.237812479464487692e-02 6.639753643129678862e-01 3.047917556609382128e+00 9.592026044993107181e-01 -6.289864706436287811e-02 -6.819323735067346348e-01 1.633339521576880449e+00 -2.666109506845666388e-01 -8.778956412510652285e+00 -4.742796155771339173e+00
3.199900601983038939e-01 2.193008915655685759e-02 6.668327133389432282e-01 3.044706982509383320e+00 9.639549955111273993e-01 -1.250995628523341452e-01 -5.480562092278957742e-01 1.648417736672630474e+00 -2.090010688148131734e-01 -9.941754913409745598e+00 -5.905594656670428932e+00
3.119910865213973428e-01 2.241157447815486647e-02 6.859631886452209892e-01 3.010879731410879501e+00 9.658195759008825210e-01 -1.752231037620854970e-02 1.478931572348254786e+00 1.778107987330818762e+00 -5.241998168884309806e-01 -1.175431210592041964e+01 -7.718151849181101198e+00
3.204533371416605214e-01 2.213454209368545880e-02 6.605581489658253203e-01 3.069428379085672010e+00 9.671096362718220041e-01 7.086961454071305511e-02 5.519972731402895683e-01 1.767800775320716111e+00 -5.152255707139916652e-01 -1.036170284989294288e+01 -6.325542593153626214e+00
3.085249191691824544e-01 2.306755903823043408e-02 6.726277798757347437e-01 3.114468263153796990e+00 9.698904908645933354e-01 5.764450575702584345e-02 7.813545867150928359e-01 1.721913214579408491e+00 -4.134891322559051119e-01 -1.225396543904845004e+01 -8.217805182309135148e+00
3.229849608110711423e-01 2.262957545358512332e-02 6.817816348101468638e-01 2.975291058183008097e+00 9.596148060451772377e-01 -5.992194446079857073e-02 1.506142173145617047e+00 1.767379522489050281e+00 -4.701952349149740584e-01 -1.313386399790051939e+01 -9.097703741161208058e+00
3.216883752792230600e-01 2.230765617740955442e-02 6.640975237841174605e-01 3.047961963101332827e+00 9.639689400322605239e-01 1.095658882749583896e-01 -1.541959130420209156e+00 1.613176790363454849e+00 -2.390724888742203902e-01 -1.076064204884934838e+01 -6.724481792110032607e+00
3.180445833331199124e-01 2.239423744840945973e-02 6.447546971294280116e-01 3.182588014650327590e+00 9.696460745219915855e-01 3.361595960061869448e-02 1.505154238694097035e+00 1.729139511330495038e+00 -4.354878048000703217e-01 -1.054942527934358409e+01 -6.513265022604268317e+00
3.145112319440269699e-01 2.309418831435635852e-02 7.050375093414296135e-01 2.910599001994048862e+00 9.569846300523933147e-01 1.520829821274052307e-01 -7.260554322400687433e-01 1.657882878323589937e+00 -3.002155531823156309e-01 -1.776038148240664327e+01 -1.372422122566733016e+01
3.222226014824440821e-01 2.243465756867417046e-02 6.533716933618991529e-01 3.122200763837480686e+00 9.568197608084533234e-01 -2.211649219105464859e-01 -1.917828992493169959e+00 1.729753755509327195e+00 -3.534704696449724182e-01 -9.162375539492916943e+00 -5.126215282753602942e+00
3.259124663807508315e-01 2.255150560479305885e-02 6.593770348271243975e-01 3.060339193105613642e+00 9.594105609328132944e-01 -1.903798956291262723e-01 -1.945630802585029961e+00 1.625199395008868342e+00 -1.959223015383972921e-01 -1.000159473349270556e+01 -5.965434476753389781e+00
3.191049137853241846e-01 2.247895848025478413e-02 6.822337866592871336e-01 2.953614657465934989e+00 9.682183530730413823e-01 1.492834981391202298e-01 6.027158560670291543e-01 1.669532631561301494e+00 -3.107402894687441020e-01 -1.383606504173008034e+01 -9.799904784990765449e+00
3.327324632981330521e-01 2.251831729956649958e-02 6.672919811620642294e-01 2.986752547198585628e+00 9.610950802250932679e-01 -1.683221257353193501e-01 1.437197037975638914e+00 1.697161536956213412e+00 -4.416981067777481229e-01 -8.528583253540563902e+00 -4.492422996801249013e+00
3.305336833165174459e-01 2.242740072014410765e-02 6.621619693612578184e-01 3.001869363898920451e+00 9.632950050969147915e-01 -2.214639865757894732e-02 1.737820119143576481e+00 1.782435789562919259e+00 -5.388842664202302402e-01 -1.094668474656602797e+01 -6.910524489826710415e+00
